u,v,x,y,z,label
0.330668,0.261483,0.766930,0.909177,0.350139,0
0.394269,0.750023,0.950285,0.851283,0.230476,0
0.584124,0.336009,0.281930,0.419050,0.844203,6
0.275521,0.712394,0.156041,0.221992,0.354198,5
0.904660,0.101108,0.401227,0.033113,0.438734,4
0.124180,0.442396,0.619587,0.426496,0.288614,0
0.458663,0.364299,0.844813,0.976714,0.864193,1
0.841914,0.019074,0.564196,0.975585,0.270852,6
0.288552,0.549760,0.248512,0.929197,0.384045,6
0.545824,0.930143,0.322031,0.550462,0.037049,3
0.408826,0.257454,0.944243,0.312510,0.042390,4
0.486648,0.337474,0.478072,0.746178,0.065035,0
0.660237,0.955077,0.121891,0.090060,0.411725,3
0.371441,0.409192,0.972350,0.471816,0.251930,0
0.040254,0.896268,0.344584,0.413160,0.079440,5
0.626179,0.364238,0.470016,0.328929,0.314768,4
0.895596,0.359874,0.381451,0.469405,0.059664,3
0.290353,0.401776,0.732933,0.016205,0.017243,4
0.917844,0.635426,0.333720,0.858974,0.402783,1
0.972655,0.478927,0.353160,0.929594,0.967772,1
0.956633,0.962615,0.678732,0.872585,0.130955,3
0.735893,0.581133,0.164464,0.259865,0.329539,3
0.876766,0.995209,0.773370,0.297647,0.870571,2
0.047884,0.327464,0.055422,0.667074,0.458693,6
0.664693,0.422712,0.164617,0.958892,0.812403,6
0.153905,0.090640,0.894101,0.650197,0.360576,0
0.359142,0.276589,0.378033,0.232582,0.531846,4
0.527268,0.915525,0.964568,0.663961,0.062929,0
0.764519,0.293619,0.316019,0.385998,0.365642,4
0.554735,0.013092,0.832057,0.480209,0.659719,2
0.932279,0.631977,0.628834,0.906522,0.100101,3
0.444838,0.117985,0.024720,0.881039,0.017731,6
0.685568,0.363689,0.037965,0.128636,0.296823,4
0.629505,0.146702,0.468947,0.122288,0.076876,4
0.644520,0.621601,0.228065,0.562670,0.295419,3
0.791162,0.010590,0.366710,0.352306,0.442213,4
0.906827,0.186468,0.197638,0.501999,0.410840,6
0.212104,0.744011,0.283975,0.928526,0.687460,1
0.375713,0.788202,0.501236,0.863735,0.712455,1
0.534867,0.930082,0.752251,0.976714,0.587512,1
0.331645,0.581927,0.245766,0.921751,0.656606,1
0.368389,0.369915,0.795892,0.202612,0.500412,2
0.837672,0.280007,0.652516,0.750237,0.369640,6
0.599353,0.669149,0.614185,0.522385,0.448256,3
0.578143,0.389386,0.082766,0.931272,0.169713,6
0.893124,0.535112,0.287484,0.151036,0.230903,3
0.381420,0.054079,0.280099,0.519974,0.596851,6
0.825892,0.712485,0.973754,0.000641,0.266579,3
0.592303,0.253914,0.824854,0.528336,0.418683,2
0.496689,0.261086,0.735771,0.218482,0.918638,2
0.267525,0.690786,0.057405,0.409162,0.416547,5
0.454054,0.919858,0.015595,0.064791,0.959990,5
0.489303,0.726920,0.626789,0.321085,0.860530,2
0.462569,0.233161,0.977905,0.714316,0.672872,2
0.555101,0.350993,0.986602,0.456618,0.075808,0
0.151219,0.562975,0.602893,0.590899,0.004273,0
0.029756,0.462569,0.217902,0.546037,0.013001,4
0.056490,0.697562,0.644856,0.136540,0.326151,5
0.266640,0.907132,0.130619,0.932859,0.884884,1
0.122135,0.121982,0.512467,0.096347,0.802789,5
0.636921,0.791223,0.306864,0.478103,0.348552,3
0.469100,0.758843,0.894131,0.099307,0.277047,3
0.984375,0.779138,0.230201,0.114414,0.018342,3
0.329630,0.747948,0.672567,0.152593,0.073275,3
0.361126,0.451003,0.511917,0.264870,0.917081,5
0.572619,0.234077,0.472152,0.269753,0.303720,4
0.534318,0.506851,0.111454,0.685537,0.435957,6
0.358043,0.797632,0.183172,0.448317,0.283547,3
0.697897,0.758721,0.972961,0.715842,0.103244,0
0.273873,0.719901,0.138554,0.221412,0.629597,5
0.914792,0.590136,0.291086,0.547594,0.578295,3
0.950499,0.346873,0.401349,0.658986,0.667287,6
0.665487,0.001587,0.301187,0.077639,0.425245,4
0.743675,0.028535,0.982360,0.609424,0.021973,4
0.124973,0.627461,0.685110,0.318583,0.994415,5
0.751183,0.088565,0.871853,0.779748,0.850948,2
0.048891,0.331156,0.023347,0.327525,0.780206,5
0.304666,0.649525,0.662465,0.574633,0.205390,0
0.050508,0.284860,0.826960,0.302652,0.557421,0
0.283975,0.521897,0.384899,0.076998,0.623646,5
0.215827,0.939848,0.175817,0.014863,0.043580,3
0.258705,0.392743,0.103183,0.782189,0.370434,6
0.061464,0.126225,0.502182,0.212104,0.423902,4
0.698752,0.838466,0.942228,0.315744,0.880490,2
0.411115,0.802423,0.205725,0.183569,0.428205,5
0.434675,0.869625,0.675924,0.001251,0.059603,3
0.480087,0.835963,0.204962,0.422346,0.394024,3
0.316233,0.412305,0.912320,0.418195,0.271096,0
0.936216,0.763115,0.834895,0.405103,0.509171,3
0.738517,0.968261,0.398419,0.632099,0.211402,3
0.573290,0.865566,0.323374,0.041231,0.828059,5
0.503342,0.299600,0.156652,0.210700,0.584704,5
0.119449,0.249489,0.042665,0.454421,0.321268,5
0.486343,0.979064,0.183111,0.086428,0.643910,5
0.227241,0.035463,0.459120,0.574480,0.775933,6
0.909452,0.654134,0.407636,0.414411,0.402356,3
0.483688,0.394757,0.824732,0.659932,0.434675,0
0.802057,0.527055,0.665242,0.427717,0.758904,2
0.959807,0.122898,0.788812,0.467513,0.475997,2
0.595569,0.465316,0.679952,0.536637,0.048372,0
0.017335,0.849269,0.882687,0.458022,0.415632,0
0.860500,0.966948,0.642476,0.177526,0.748100,3
0.426710,0.967620,0.871944,0.305948,0.878933,2
0.087100,0.524613,0.996185,0.818628,0.371715,0
0.955382,0.062960,0.902341,0.184362,0.577960,2
0.257820,0.397443,0.657063,0.694021,0.082492,0
0.078677,0.126133,0.812708,0.955351,0.353435,0
0.881832,0.026673,0.208258,0.896420,0.388592,6
0.976135,0.319651,0.575732,0.632557,0.431867,6
0.289987,0.950957,0.751793,0.028901,0.566271,5
0.124882,0.606403,0.181616,0.421583,0.229957,5
0.444075,0.711722,0.195929,0.330699,0.317850,3
0.220496,0.304575,0.023499,0.411756,0.736473,5
0.420423,0.514786,0.931089,0.669454,0.736259,2
0.459151,0.713492,0.602863,0.713431,0.338206,0
0.216742,0.954741,0.223060,0.662130,0.039979,3
0.039644,0.486221,0.774194,0.634144,0.561785,0
0.718863,0.540544,0.358379,0.071200,0.888455,2
0.705741,0.538163,0.414136,0.488021,0.195471,3
0.681845,0.708762,0.734001,0.148228,0.511368,3
0.877438,0.094089,0.956175,0.964080,0.266945,0
0.551714,0.097293,0.821039,0.388073,0.512680,2
0.040071,0.118900,0.305124,0.761132,0.001190,0
0.001129,0.707450,0.369976,0.838282,0.164769,0
0.193762,0.973357,0.858669,0.559435,0.800623,1
0.305979,0.825373,0.494247,0.306009,0.416822,5
0.941527,0.809442,0.340251,0.462691,0.094699,3
0.268502,0.833918,0.488052,0.142216,0.827479,5
0.835627,0.097537,0.518632,0.937101,0.229835,6
0.427351,0.946745,0.534776,0.386425,0.321574,3
0.533555,0.882138,0.273049,0.119816,0.031983,3
0.904386,0.061739,0.962767,0.550096,0.188086,4
0.760949,0.020905,0.488601,0.293283,0.903928,2
0.554216,0.988342,0.536271,0.825465,0.207251,3
0.668599,0.899411,0.557390,0.447615,0.937864,1
0.224219,0.874660,0.552599,0.657949,0.343669,0
0.522813,0.051363,0.442976,0.310434,0.158849,4
0.028321,0.374340,0.376934,0.035707,0.193915,4
0.412885,0.883755,0.962371,0.129490,0.289773,3
0.712210,0.570574,0.612049,0.156804,0.457961,3
0.419568,0.425428,0.778191,0.981445,0.969665,1
0.564135,0.544115,0.491287,0.956542,0.235633,0
0.088168,0.817743,0.196905,0.568407,0.789514,5
0.030976,0.357341,0.430494,0.940703,0.062319,0
0.716910,0.266366,0.863247,0.482803,0.455519,2
0.357067,0.751488,0.096683,0.498733,0.410871,5
0.526170,0.505539,0.450453,0.889889,0.479049,6
0.299326,0.644917,0.979553,0.989990,0.030549,0
0.848811,0.606708,0.097079,0.628101,0.645283,1
0.412976,0.202246,0.406384,0.030793,0.089328,4
0.692190,0.327036,0.255928,0.978179,0.756828,6
0.668172,0.441786,0.349406,0.186529,0.758538,2
0.003021,0.256569,0.428663,0.932188,0.408643,0
0.379131,0.685537,0.360210,0.311930,0.757561,5
0.334269,0.915525,0.581011,0.827113,0.450514,1
0.727165,0.260750,0.656636,0.716666,0.580401,6
0.997864,0.799005,0.496261,0.818720,0.959685,1
0.658681,0.355632,0.903897,0.778893,0.783532,2
0.813868,0.290719,0.554491,0.986358,0.602863,6
0.772332,0.440809,0.703055,0.218146,0.952422,2
0.855708,0.493210,0.042085,0.000855,0.838923,5
0.089450,0.820582,0.348552,0.592456,0.902127,5
0.774346,0.478072,0.733390,0.384930,0.126621,3
0.466323,0.291269,0.168493,0.327830,0.435377,4
0.980682,0.367626,0.758751,0.567553,0.780236,2
0.968596,0.193487,0.841609,0.349956,0.702658,2
0.803766,0.145512,0.317484,0.312662,0.984832,2
0.922636,0.964629,0.617695,0.785638,0.007172,3
0.345592,0.283486,0.223182,0.805719,0.368450,6
0.703818,0.263192,0.480117,0.870144,0.899472,6
0.747948,0.289193,0.217322,0.841273,0.052644,6
0.744530,0.463698,0.102908,0.751610,0.736991,6
0.595325,0.250282,0.075320,0.290323,0.894833,5
0.873409,0.439985,0.097995,0.956359,0.666921,6
0.830348,0.499191,0.381848,0.466018,0.317362,3
0.050844,0.690481,0.643574,0.492141,0.351482,0
0.471877,0.774682,0.096652,0.273263,0.315256,3
0.975158,0.633351,0.258400,0.544664,0.820276,1
0.234474,0.836634,0.292367,0.249519,0.572253,5
0.018952,0.941465,0.364147,0.091464,0.725516,5
0.468673,0.523484,0.345531,0.902005,0.719016,1
0.646260,0.717307,0.482315,0.142979,0.123447,3
0.305918,0.853206,0.028382,0.248451,0.260903,5
0.976653,0.757195,0.571307,0.344829,0.827265,2
0.118992,0.082797,0.005615,0.299905,0.212806,4
0.635151,0.740043,0.244728,0.967406,0.504898,1
0.029328,0.784875,0.812403,0.505051,0.628346,0
0.574175,0.531114,0.551988,0.489608,0.150121,3
0.825892,0.093844,0.103183,0.039155,0.627827,4
0.306436,0.533952,0.769738,0.681967,0.462996,0
0.937346,0.450270,0.438978,0.383953,0.834834,2
0.067568,0.784661,0.373241,0.930540,0.162175,0
0.638874,0.546831,0.749931,0.037080,0.954558,2
0.960479,0.882168,0.155644,0.148503,0.442213,3
0.107212,0.885647,0.495224,0.536454,0.188879,0
0.244575,0.514512,0.465438,0.615223,0.804132,5
0.884793,0.514695,0.067324,0.408032,0.912992,1
0.748344,0.898129,0.861538,0.092105,0.461104,3
0.401746,0.247200,0.778436,0.272439,0.155797,4
0.024354,0.518418,0.269875,0.216559,0.567614,5
0.057772,0.107212,0.449232,0.301309,0.563433,5
0.464217,0.774224,0.085940,0.089114,0.773583,5
0.610462,0.012665,0.817072,0.622150,0.297617,4
0.262246,0.105716,0.731895,0.777764,0.184912,0
0.875698,0.927335,0.318003,0.256844,0.364818,3
0.995453,0.555864,0.070193,0.783532,0.844661,1
0.647450,0.012391,0.901761,0.868587,0.801111,2
0.791009,0.099033,0.921354,0.976592,0.460952,6
0.908567,0.810205,0.031587,0.109500,0.586474,3
0.712424,0.097140,0.856014,0.738151,0.421766,2
0.462264,0.322184,0.532090,0.831690,0.749901,6
0.229438,0.533067,0.560808,0.665151,0.279366,0
0.685690,0.127415,0.096927,0.973663,0.479476,6
0.579058,0.854488,0.529771,0.826960,0.983245,1
0.819666,0.548540,0.685934,0.685873,0.796869,2
0.589984,0.956938,0.743675,0.841182,0.313517,0
0.687490,0.436354,0.346416,0.339000,0.114292,4
0.265267,0.674184,0.484573,0.574419,0.344737,0
0.604999,0.537797,0.816950,0.592090,0.393384,0
0.216285,0.746269,0.622669,0.707205,0.473861,0
0.128239,0.756584,0.233375,0.808924,0.290628,0
0.042451,0.230689,0.730705,0.348552,0.705496,5
0.811212,0.040284,0.987152,0.925321,0.231269,0
0.082278,0.331523,0.350383,0.973937,0.623066,6
0.936399,0.254738,0.903043,0.512772,0.425581,2
0.743736,0.271401,0.786462,0.813715,0.914731,2
0.863491,0.360881,0.040284,0.379376,0.053957,4
0.983551,0.748283,0.053041,0.063845,0.589526,3
0.837825,0.618580,0.194952,0.723167,0.826838,1
0.569567,0.324076,0.180212,0.549272,0.240608,6
0.438429,0.526994,0.222694,0.729545,0.493057,6
0.652730,0.416150,0.118717,0.371899,0.011475,4
0.949644,0.901761,0.233711,0.709616,0.256691,3
0.020722,0.023804,0.095096,0.240761,0.422010,4
0.433271,0.005554,0.157353,0.534928,0.086428,4
0.330088,0.552507,0.581286,0.238380,0.042207,4
0.789270,0.120762,0.763298,0.359691,0.193396,4
0.739067,0.715171,0.187445,0.349406,0.284768,3
0.241951,0.500107,0.578112,0.561510,0.134495,0
0.820063,0.127262,0.881191,0.791650,0.447584,2
0.106235,0.384899,0.882199,0.599200,0.696127,0
0.537828,0.485916,0.110355,0.666372,0.703848,6
0.993927,0.858974,0.729484,0.206885,0.550279,3
0.565752,0.764763,0.784539,0.315714,0.127903,3
0.442427,0.840663,0.334941,0.142155,0.279458,3
0.403027,0.288797,0.773583,0.658162,0.192328,0
0.912320,0.626179,0.839106,0.708609,0.359996,3
0.772027,0.499252,0.741752,0.299814,0.594501,2
0.826868,0.211921,0.016724,0.602374,0.704154,6
0.746330,0.307474,0.870998,0.009247,0.898465,2
0.447249,0.266335,0.568499,0.416578,0.010468,4
0.108798,0.790246,0.466628,0.825739,0.432691,0
0.511704,0.217139,0.847102,0.497360,0.089938,4
0.691214,0.222510,0.706931,0.268136,0.292489,4
0.340953,0.594256,0.848659,0.911466,0.139134,0
0.025636,0.703726,0.017579,0.449141,0.282510,5
0.155644,0.644551,0.668691,0.176214,0.257149,5
0.673879,0.534471,0.852443,0.003265,0.323832,4
0.280709,0.441206,0.006500,0.249825,0.963347,5
0.208777,0.665670,0.162023,0.231605,0.367962,5
0.360515,0.366985,0.328318,0.202643,0.702719,5
0.139531,0.599628,0.663167,0.374950,0.330546,0
0.295877,0.088595,0.589007,0.117771,0.945036,2
0.212256,0.694205,0.305155,0.078982,0.106693,5
0.967711,0.077395,0.595386,0.224158,0.117435,4
0.615833,0.534776,0.189428,0.529435,0.481674,6
0.555559,0.500565,0.790246,0.173559,0.887143,2
0.793970,0.516251,0.764611,0.042940,0.830653,2
0.020814,0.026215,0.074496,0.858882,0.850520,6
0.944334,0.647664,0.510514,0.721641,0.034333,3
0.722465,0.886471,0.888730,0.361400,0.117618,3
0.987884,0.475570,0.671804,0.741325,0.149541,3
0.800592,0.542009,0.768792,0.631275,0.227485,3
0.951659,0.548875,0.023682,0.572710,0.186316,3
0.520157,0.624958,0.600574,0.476974,0.918027,2
0.444166,0.637715,0.281716,0.554155,0.988220,1
0.837825,0.616565,0.449416,0.487869,0.127995,3
0.341075,0.601611,0.719871,0.368267,0.805719,2
0.669149,0.080508,0.754784,0.766137,0.852016,2
0.067995,0.998688,0.972076,0.751305,0.828669,0
0.311777,0.335612,0.488540,0.924345,0.729667,6
0.086337,0.865780,0.976531,0.804376,0.818659,0
0.848384,0.343760,0.197211,0.838160,0.150792,6
0.488327,0.203345,0.713004,0.207739,0.188940,4
0.739158,0.436720,0.310709,0.255104,0.823878,2
0.108341,0.192175,0.899838,0.086489,0.536760,4
0.838435,0.426801,0.329386,0.674612,0.811579,6
0.388134,0.679800,0.289132,0.863338,0.869320,1
0.360454,0.775079,0.120334,0.056948,0.610675,5
0.516739,0.623737,0.746513,0.788812,0.704947,1
0.502670,0.945189,0.188055,0.015290,0.564684,5
0.227241,0.596057,0.054292,0.582568,0.997162,5
0.129826,0.979003,0.060457,0.317423,0.377758,5
0.196722,0.759117,0.457106,0.379009,0.551408,5
0.762444,0.817103,0.472304,0.902280,0.366466,1
0.388775,0.545183,0.501267,0.571520,0.402234,0
0.714713,0.075900,0.459304,0.319834,0.971129,2
0.023103,0.235969,0.832118,0.815668,0.620838,0
0.222602,0.011536,0.423872,0.663289,0.573931,6
0.281075,0.365337,0.426618,0.007080,0.353130,4
0.411481,0.370495,0.321207,0.795679,0.462355,6
0.482620,0.989349,0.381451,0.124088,0.671804,5
0.603839,0.876736,0.967650,0.116184,0.456740,3
0.425520,0.000610,0.973144,0.035768,0.186193,4
0.383343,0.355998,0.717978,0.375896,0.920042,2
0.985412,0.441572,0.379467,0.356822,0.420209,3
0.637867,0.079379,0.017701,0.274972,0.203925,4
0.062166,0.809412,0.329936,0.797754,0.858516,1
0.126896,0.939726,0.236549,0.872311,0.690420,1
0.647359,0.280435,0.155950,0.845271,0.409528,6
0.581561,0.687216,0.355998,0.339152,0.080660,3
0.304300,0.225959,0.372295,0.632374,0.955687,6
0.573168,0.764641,0.139897,0.420301,0.094394,3
0.824671,0.981201,0.154912,0.148442,0.789117,3
0.006775,0.424604,0.989471,0.247658,0.891751,2
0.372662,0.182104,0.022156,0.122044,0.186254,4
0.729820,0.907743,0.396954,0.014069,0.946776,5
0.180914,0.728904,0.792138,0.605609,0.282266,0
0.021546,0.633931,0.391522,0.578326,0.408032,5
0.941557,0.194586,0.610553,0.129734,0.893490,2
0.270760,0.736442,0.237800,0.465804,0.803705,5
0.569506,0.897824,0.642689,0.898038,0.124638,0
0.579424,0.972686,0.535417,0.074404,0.911954,5
0.127018,0.525010,0.023133,0.487136,0.615986,5
0.979095,0.204779,0.390667,0.319712,0.345408,4
0.510941,0.743248,0.990051,0.527451,0.255043,0
0.032655,0.378674,0.123814,0.579333,0.518418,5
0.149266,0.318003,0.910398,0.489395,0.228462,0
0.449751,0.370098,0.656758,0.752800,0.799432,2
0.547594,0.462661,0.267495,0.616352,0.538896,6
0.586047,0.333720,0.922849,0.660634,0.427412,0
0.199866,0.124454,0.743370,0.852809,0.693960,0
0.958495,0.411664,0.979278,0.992615,0.811457,2
0.256508,0.282418,0.423566,0.936918,0.306681,6
0.807306,0.957488,0.605121,0.705069,0.764458,1
0.545366,0.715415,0.996368,0.291543,0.958220,2
0.902737,0.932554,0.662679,0.284463,0.669546,3
0.201758,0.725791,0.742393,0.574664,0.987793,1
0.850246,0.962737,0.009400,0.765221,0.165105,3
0.398572,0.593585,0.237983,0.369915,0.018372,3
0.721152,0.826014,0.898709,0.938322,0.288186,0
0.607288,0.719108,0.150487,0.133274,0.121220,3
0.547288,0.003082,0.222205,0.939665,0.760155,6
0.588580,0.108097,0.411481,0.786035,0.696524,6
0.698172,0.487564,0.255348,0.487014,0.858241,1
0.031800,0.692007,0.541185,0.886532,0.524979,0
0.027223,0.444685,0.387829,0.567248,0.716941,5
0.560869,0.579302,0.085788,0.743675,0.149449,6
0.559099,0.653859,0.284829,0.487381,0.569201,1
0.827113,0.327982,0.147649,0.783715,0.904294,6
0.014649,0.092776,0.653493,0.017396,0.994171,5
0.738792,0.339152,0.958708,0.568011,0.646290,2
0.262764,0.649922,0.907010,0.994781,0.310190,0
0.660512,0.121647,0.496292,0.714988,0.680929,6
0.467269,0.904813,0.155217,0.357158,0.465346,3
0.777551,0.094363,0.392987,0.221870,0.644612,2
0.897732,0.325877,0.724418,0.242958,0.755272,2
0.883206,0.398907,0.971160,0.942656,0.324473,0
0.707389,0.220893,0.451064,0.676565,0.067995,6
0.742088,0.517808,0.267190,0.878719,0.696982,1
0.088107,0.464187,0.925352,0.560320,0.740287,0
0.025361,0.956298,0.521226,0.104587,0.966643,5
0.703787,0.543474,0.307871,0.353313,0.134281,3
0.740074,0.474502,0.922117,0.208167,0.218543,4
0.815455,0.938994,0.930784,0.053377,0.336467,3
0.199835,0.975402,0.541368,0.696432,0.579943,1
0.660207,0.396558,0.247719,0.038331,0.559496,4
0.041047,0.789087,0.483932,0.531266,0.647420,5
0.062960,0.408612,0.441939,0.089663,0.528031,5
0.694815,0.369518,0.458357,0.438337,0.502518,2
0.566698,0.296701,0.760552,0.643269,0.964904,2
0.213355,0.960204,0.346019,0.500443,0.028596,3
0.188147,0.822596,0.044496,0.109928,0.899167,5
0.537461,0.217627,0.053316,0.432783,0.589496,6
0.870296,0.366344,0.588916,0.110843,0.510788,2
0.309763,0.728355,0.089877,0.461592,0.553362,5
0.430219,0.524155,0.025483,0.802484,0.237159,6
0.309610,0.442854,0.051576,0.519761,0.772576,5
0.920774,0.621052,0.991241,0.250252,0.516282,2
0.633290,0.903958,0.626789,0.153905,0.084658,3
0.458693,0.230018,0.559526,0.169408,0.458052,4
0.996368,0.391034,0.011658,0.735313,0.309275,6
0.348247,0.461867,0.389904,0.417829,0.541887,5
0.114078,0.360790,0.841609,0.903958,0.200201,0
0.368938,0.668172,0.920194,0.517167,0.760216,2
0.149388,0.466353,0.043916,0.279977,0.502884,5
0.028748,0.403882,0.310434,0.324686,0.091342,4
0.829402,0.602283,0.519547,0.969695,0.784448,1
0.031526,0.155004,0.873531,0.901852,0.413282,0
0.145756,0.479354,0.390942,0.903134,0.174047,0
0.793725,0.572497,0.017701,0.752800,0.588824,6
0.696707,0.805902,0.837550,0.191839,0.700552,2
0.201270,0.893551,0.908811,0.061007,0.087863,0
0.823969,0.864528,0.400189,0.109684,0.665944,3
0.539903,0.998505,0.755943,0.460311,0.787622,1
0.872616,0.752617,0.201361,0.607685,0.573717,1
0.292184,0.273049,0.463973,0.363079,0.132389,4
0.277688,0.422987,0.920682,0.095309,0.663656,2
0.896176,0.243049,0.998199,0.057741,0.266945,4
0.887387,0.547105,0.709494,0.183905,0.216987,3
0.224738,0.952483,0.801172,0.805414,0.703696,1
0.089724,0.747032,0.654622,0.816279,0.609272,0
0.102908,0.384289,0.612171,0.135868,0.172796,4
0.047761,0.535447,0.025330,0.325297,0.731254,5
0.251747,0.007752,0.688894,0.592547,0.157262,4
0.785821,0.982360,0.495529,0.100436,0.994263,2
0.260750,0.896329,0.348003,0.427168,0.859188,5
0.138035,0.326212,0.938963,0.314524,0.809717,2
0.168981,0.925413,0.547319,0.325907,0.603565,5
0.791131,0.084506,0.383648,0.205634,0.309427,4
0.604541,0.451949,0.554796,0.281350,0.585894,2
0.951476,0.321360,0.399274,0.340373,0.279214,4
0.816553,0.722434,0.212439,0.335826,0.036378,3
0.669393,0.225929,0.710532,0.731193,0.935026,2
0.959105,0.180822,0.531693,0.236915,0.929411,2
0.682974,0.663076,0.298563,0.269601,0.409040,3
0.277993,0.974975,0.975860,0.187536,0.940184,2
0.927000,0.509323,0.803430,0.289529,0.750938,2
0.032685,0.413526,0.420270,0.969451,0.062655,0
0.714499,0.003021,0.789758,0.819666,0.018189,4
0.682516,0.036164,0.055940,0.892331,0.781640,6
0.162206,0.643941,0.521134,0.843745,0.749321,1
0.704947,0.443495,0.043764,0.398144,0.560564,6
0.823969,0.999969,0.418531,0.287515,0.913297,1
0.017060,0.224769,0.157231,0.854793,0.292673,6
0.842006,0.741386,0.492508,0.117283,0.430097,3
0.964751,0.337687,0.600330,0.231910,0.886654,2
0.349651,0.952208,0.850948,0.491989,0.687338,1
0.854732,0.265633,0.273537,0.087893,0.950468,2
0.486404,0.886227,0.028474,0.982452,0.261147,1
0.655110,0.327250,0.615589,0.736137,0.218116,0
0.340495,0.471114,0.478011,0.084689,0.411328,4
0.404859,0.763512,0.391949,0.726859,0.561083,1
0.543016,0.638874,0.239570,0.233100,0.984039,5
0.680807,0.809748,0.061525,0.001129,0.764763,5
0.224342,0.601825,0.678549,0.886715,0.249550,0
0.792138,0.991241,0.252968,0.372692,0.352886,3
0.731529,0.125736,0.389447,0.649251,0.046693,4
0.835170,0.493667,0.047548,0.494339,0.238227,3
0.024781,0.297433,0.021455,0.406629,0.530168,5
